frame.number,frame.time,wlan_radio.channel,_ws.col.protocol,_ws.col.info,frame.len,frame.time_delta_displayed,"ppi_gps.alt ",wlan.bssid_70:4f:57:79:72:c2,wlan.bssid_70:4f:57:aa:af:b4,wlan.bssid_70:4f:57:aa:c1:f2,wlan.bssid_b0:4e:26:ec:47:62,wlan.bssid_ff:ff:ff:ff:ff:ff,wlan.sa_48:8e:ef:b4:10:08,wlan.sa_50:7a:55:b5:be:6e,wlan.sa_52:a2:0c:a1:47:6d,wlan.sa_56:f7:45:6b:50:ff,wlan.sa_6e:17:48:db:f2:d6,wlan.sa_6e:95:b8:26:0f:8b,wlan.sa_70:4f:57:79:72:c2,wlan.sa_70:4f:57:aa:af:b4,wlan.sa_70:4f:57:aa:c1:f2,wlan.sa_74:c1:7d:ba:22:a2,wlan.sa_82:a3:fb:8b:c0:d1,wlan.sa_86:15:03:11:13:8a,wlan.sa_b0:10:41:11:9c:85,wlan.sa_b0:4e:26:ec:47:62,wlan.sa_b6:08:9d:39:20:6c,wlan.sa_c6:dd:b1:a7:4c:75,wlan.sa_d6:22:00:0a:45:36,wlan.sa_ee:61:6b:36:cd:c0,wlan.ta_52:a2:0c:a1:47:6d,wlan.ta_56:f7:45:6b:50:ff,wlan.ta_6e:17:48:db:f2:d6,wlan.ta_6e:95:b8:26:0f:8b,wlan.ta_70:4f:57:79:72:c2,wlan.ta_70:4f:57:aa:af:b4,wlan.ta_70:4f:57:aa:c1:f2,wlan.ta_74:c1:7d:ba:22:a2,wlan.ta_82:a3:fb:8b:c0:d1,wlan.ta_86:15:03:11:13:8a,wlan.ta_b0:10:41:11:9c:85,wlan.ta_b0:4e:26:ec:47:62,wlan.ta_b6:08:9d:39:20:6c,wlan.ta_c6:dd:b1:a7:4c:75,wlan.ta_d6:22:00:0a:45:36,wlan.ta_ee:61:6b:36:cd:c0,wlan.ra_01:00:5e:00:00:16,wlan.ra_01:00:5e:00:00:fb,wlan.ra_01:00:5e:7f:ff:fa,wlan.ra_02:d6:f4:b5:b9:7b,wlan.ra_1a:ca:97:a6:3f:f2,wlan.ra_33:33:00:00:00:0c,wlan.ra_33:33:00:00:00:16,wlan.ra_33:33:00:00:00:fb,wlan.ra_33:33:ff:06:6e:9e,wlan.ra_33:33:ff:24:56:64,wlan.ra_33:33:ff:53:a9:67,wlan.ra_3c:15:c2:d6:bf:b6,wlan.ra_48:8e:ef:b4:10:08,wlan.ra_4a:fa:06:63:b9:0b,wlan.ra_4c:eb:bd:07:f4:b1,wlan.ra_50:7a:55:b5:be:6e,wlan.ra_52:a2:0c:a1:47:6d,wlan.ra_56:f7:45:6b:50:ff,wlan.ra_5a:1d:ec:42:9e:4a,wlan.ra_6e:17:48:db:f2:d6,wlan.ra_6e:95:b8:26:0f:8b,wlan.ra_70:4f:57:aa:af:b4,wlan.ra_74:c1:7d:ba:22:a2,wlan.ra_7a:ec:1a:b1:8a:0f,wlan.ra_82:a3:fb:8b:c0:d1,wlan.ra_86:15:03:11:13:8a,wlan.ra_aa:fb:e0:77:a1:c8,wlan.ra_b0:10:41:11:9c:85,wlan.ra_b0:4e:26:ec:47:62,wlan.ra_c6:dd:b1:a7:4c:75,wlan.ra_d6:22:00:0a:45:36,wlan.ra_fa:70:03:6b:89:81,wlan.ra_ff:ff:ff:ff:ff:ff,wlan.da_01:00:5e:00:00:16,wlan.da_01:00:5e:00:00:fb,wlan.da_01:00:5e:7f:ff:fa,wlan.da_02:d6:f4:b5:b9:7b,wlan.da_1a:ca:97:a6:3f:f2,wlan.da_33:33:00:00:00:0c,wlan.da_33:33:00:00:00:16,wlan.da_33:33:00:00:00:fb,wlan.da_33:33:ff:06:6e:9e,wlan.da_33:33:ff:24:56:64,wlan.da_33:33:ff:53:a9:67,wlan.da_3c:15:c2:d6:bf:b6,wlan.da_48:8e:ef:b4:10:01,wlan.da_48:8e:ef:b4:10:08,wlan.da_4a:fa:06:63:b9:0b,wlan.da_4c:eb:bd:07:f4:b1,wlan.da_52:a2:0c:a1:47:6d,wlan.da_56:f7:45:6b:50:ff,wlan.da_5a:1d:ec:42:9e:4a,wlan.da_74:c1:7d:ba:22:a2,wlan.da_7a:ec:1a:b1:8a:0f,wlan.da_82:a3:fb:8b:c0:d1,wlan.da_86:15:03:11:13:8a,wlan.da_b0:10:41:11:9c:85,wlan.da_b0:4e:26:ec:47:62,wlan.da_c6:dd:b1:a7:4c:75,wlan.da_d6:22:00:0a:45:36,wlan.da_fa:70:03:6b:89:81,wlan.da_ff:ff:ff:ff:ff:ff
1649,1648,1,802.11,1351,42,7.214e-06,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1650,1649,1,802.11,622,279,0.051294849,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1651,1650,1,802.11,600,270,0.044462115,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1652,1651,1,802.11,623,279,0.058186418,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1653,1652,1,802.11,1025,50,0.001527434,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1654,1653,1,802.11,0,36,0.000367101,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1655,1654,1,802.11,624,279,0.100328919,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1656,1655,1,802.11,609,270,0.040337475,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1657,1656,1,802.11,396,224,0.017107165,,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1658,1657,1,802.11,625,279,0.044882378,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1659,1658,1,802.11,626,279,0.102387328,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1660,1659,1,802.11,613,270,0.03641799,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1661,1660,1,802.11,627,279,0.066265958,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1662,1661,1,802.11,628,279,0.102525079,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1663,1662,1,802.11,618,270,0.034278388,,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1664,1663,1,802.11,0,36,0.05914095,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1665,1664,1,802.11,629,279,0.008613643,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1666,1665,1,802.11,630,279,0.102387703,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1667,1666,1,802.11,399,224,0.057506106,,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1668,1667,1,802.11,631,279,0.147239372,,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
